timestamp,scenario_id,repeat_id,algorithm,n_nodes,n_edges,source,target,w_delay,w_rel,w_res,path_length,total_delay,rel_cost,res_cost,total_cost
2025-12-03T18:03:53,6,3,Basit,250,12601,233,126,0.5,0.3,0.2,3,9.675908612504802,0.09551545491576105,2.58761797967893,5.384132538662915
2025-12-03T18:03:53,6,3,Q-Learning,250,12601,233,126,0.5,0.3,0.2,3,9.675908612504802,0.09551545491576105,2.58761797967893,5.384132538662915
2025-12-03T18:03:54,6,3,SARSA,250,12601,233,126,0.5,0.3,0.2,3,9.675908612504802,0.09551545491576105,2.58761797967893,5.384132538662915
2025-12-03T18:03:54,6,4,Basit,250,12601,81,18,0.5,0.3,0.2,3,8.930404072776948,0.13411238050044957,6.2569495765791565,5.756825665854441
2025-12-03T18:03:55,6,4,Q-Learning,250,12601,81,18,0.5,0.3,0.2,3,16.06920769927491,0.12363384404184782,11.34671692877919,10.341037388605848
2025-12-03T18:03:55,6,4,SARSA,250,12601,81,18,0.5,0.3,0.2,3,20.21123133973113,0.11747697233791135,3.9380000103954247,10.928458763646022
2025-12-03T18:03:55,6,5,Basit,250,12601,24,146,0.5,0.3,0.2,2,8.068876567462556,0.12198374262723002,1.063485395713526,4.2837304856621525
2025-12-03T18:03:56,6,5,Q-Learning,250,12601,24,146,0.5,0.3,0.2,2,8.068876567462556,0.12198374262723002,1.063485395713526,4.2837304856621525
2025-12-03T18:03:56,6,5,SARSA,250,12601,24,146,0.5,0.3,0.2,2,8.068876567462556,0.12198374262723002,1.063485395713526,4.2837304856621525
2025-12-03T18:03:56,7,1,Basit,250,12391,117,244,0.5,0.3,0.2,3,10.313219644794282,0.13356010509758762,3.2607164729826197,5.848821148522941
2025-12-03T18:03:57,7,1,Q-Learning,250,12391,117,244,0.5,0.3,0.2,4,28.580168213931458,0.231282789629021,7.067448548379551,15.772958653530345
2025-12-03T18:03:57,7,1,SARSA,250,12391,117,244,0.5,0.3,0.2,3,17.43366987035886,0.1962716761844035,7.195727563338816,10.214861950702513
2025-12-03T18:03:57,7,2,Basit,250,12391,8,15,0.5,0.3,0.2,2,9.236187307906379,0.08167204513971302,1.0636065558012109,4.855316578655346
2025-12-03T18:03:58,7,2,Q-Learning,250,12391,8,15,0.5,0.3,0.2,2,9.236187307906379,0.08167204513971302,1.0636065558012109,4.855316578655346
2025-12-03T18:03:58,7,2,SARSA,250,12391,8,15,0.5,0.3,0.2,2,9.236187307906379,0.08167204513971302,1.0636065558012109,4.855316578655346
2025-12-03T18:03:58,7,3,Basit,250,12391,222,139,0.5,0.3,0.2,3,10.039204136777341,0.2014027927080334,2.980068776194611,5.676036661440003
2025-12-03T18:03:59,7,3,Q-Learning,250,12391,222,139,0.5,0.3,0.2,4,36.02744407670361,0.21265078066232213,4.922128997824118,19.061943072115326
2025-12-03T18:04:00,7,3,SARSA,250,12391,222,139,0.5,0.3,0.2,2,12.394651025064835,0.08789787753668435,1.2238657062171268,6.468468017036848
2025-12-03T18:04:00,7,4,Basit,250,12391,165,190,0.5,0.3,0.2,2,3.9755241682751636,0.07495957439231865,2.42944311283486,2.49613857902225
2025-12-03T18:04:00,7,4,Q-Learning,250,12391,165,190,0.5,0.3,0.2,2,3.9755241682751636,0.07495957439231865,2.42944311283486,2.49613857902225
2025-12-03T18:04:01,7,4,SARSA,250,12391,165,190,0.5,0.3,0.2,2,3.9755241682751636,0.07495957439231865,2.42944311283486,2.49613857902225
2025-12-03T18:04:01,7,5,Basit,250,12391,47,84,0.5,0.3,0.2,3,9.234239377437993,0.12527462638064168,2.517653756788445,5.158232827990878
2025-12-03T18:04:02,7,5,Q-Learning,250,12391,47,84,0.5,0.3,0.2,4,27.854492548567507,0.09683835335929505,7.730128409288758,15.502323462149295
2025-12-03T18:04:02,7,5,SARSA,250,12391,47,84,0.5,0.3,0.2,3,9.234239377437993,0.12527462638064168,2.517653756788445,5.158232827990878
2025-12-03T18:04:02,8,1,Basit,250,12388,177,176,0.5,0.3,0.2,3,9.859895717668282,0.14976349685435408,2.8560374835589144,5.54608440460223
2025-12-03T18:04:03,8,1,Q-Learning,250,12388,177,176,0.5,0.3,0.2,3,24.50502509282775,0.17077806988151595,2.3274270070374676,12.769231368785823
2025-12-03T18:04:03,8,1,SARSA,250,12388,177,176,0.5,0.3,0.2,3,22.764554980452743,0.1347936568807679,2.147193567277168,11.852154300746037
2025-12-03T18:04:03,8,2,Basit,250,12388,147,143,0.5,0.3,0.2,3,11.82270376963614,0.14286061131056588,3.8775534113361374,6.729720750478467
2025-12-03T18:04:04,8,2,Q-Learning,250,12388,147,143,0.5,0.3,0.2,3,17.70662503554775,0.11565062010493636,5.780718820357894,10.044151467876935
2025-12-03T18:04:04,8,2,SARSA,250,12388,147,143,0.5,0.3,0.2,9,81.2028892676339,0.5302918135282645,24.324623688907003,45.625456915656834
2025-12-03T18:04:04,8,3,Basit,250,12388,241,235,0.5,0.3,0.2,3,12.498439258383192,0.1507676533445263,4.831766919277054,7.260803309050365
2025-12-03T18:04:05,8,3,Q-Learning,250,12388,241,235,0.5,0.3,0.2,3,13.458161367591842,0.12246818665531006,3.434287158599543,7.452678571512423
2025-12-03T18:04:06,8,3,SARSA,250,12388,241,235,0.5,0.3,0.2,3,12.498439258383192,0.1507676533445263,4.831766919277054,7.260803309050365
2025-12-03T18:04:06,8,4,Basit,250,12388,181,129,0.5,0.3,0.2,2,8.612976775405542,0.1055866132437544,2.3076060608522098,4.799685583846339
2025-12-03T18:04:07,8,4,Q-Learning,250,12388,181,129,0.5,0.3,0.2,2,8.612976775405542,0.1055866132437544,2.3076060608522098,4.799685583846339
2025-12-03T18:04:07,8,4,SARSA,250,12388,181,129,0.5,0.3,0.2,2,8.612976775405542,0.1055866132437544,2.3076060608522098,4.799685583846339
2025-12-03T18:04:07,8,5,Basit,250,12388,205,236,0.5,0.3,0.2,3,7.366155618909479,0.17049866895238694,3.2389223541304553,4.382011880966546
2025-12-03T18:04:08,8,5,Q-Learning,250,12388,205,236,0.5,0.3,0.2,3,7.366155618909479,0.17049866895238694,3.2389223541304553,4.382011880966546
2025-12-03T18:04:08,8,5,SARSA,250,12388,205,236,0.5,0.3,0.2,6,39.01728356156511,0.34394192286509456,14.605746565903427,22.532973670822766
2025-12-03T18:04:08,9,1,Basit,250,12386,241,75,0.5,0.3,0.2,2,5.709147863045786,0.10267594739654025,1.4535273053911255,3.17608217682008
2025-12-03T18:04:09,9,1,Q-Learning,250,12386,241,75,0.5,0.3,0.2,2,5.709147863045786,0.10267594739654025,1.4535273053911255,3.17608217682008
2025-12-03T18:04:09,9,1,SARSA,250,12386,241,75,0.5,0.3,0.2,2,5.709147863045786,0.10267594739654025,1.4535273053911255,3.17608217682008
2025-12-03T18:04:09,9,2,Basit,250,12386,131,41,0.5,0.3,0.2,3,10.630981871434194,0.035099959439897646,2.641983460479869,5.8544176156450405
